MEDCOD,MEFCOD,MEDNOM,MEDPRES,MEDCNC,MEDTIP,MEDPET,MEDFF,MEDEST,MEDESTVTA,MEDFACTPER,MEDTRANAC,MEDTRALOC,MEDCOMP,MEDPS,MEDCS,MEDHI,MEDACT,MEDINDVCTO,PRDPREADQ,PRDPREDIST,PRDPREOPE,PRDINDACT,PRDSTKMIN,PRDSTKMAX,PRDPTOREP,PRDSIT,PRDADI,PRDFECHULT,MEDREGSAN,PREADQ_DO,PREDIS_DO,PREOPE_DO,PRDTIPOMED,MEDNOMABR,MEDNARCOT,MNARCOT,TIPONC,TCATALOGO,CODIGO_SIG,ESTADO,FECULTPREC,FECHAVRS,PRDSTKPROM,_NullFlags
20265,,MINIPLACA DE TITANIO ORBITAL IZQUIERDO 8 ORIFICIOS X 1.5 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900220364,C,,,0,b'\x00'
20270,,SET DE GASTROSTOMIA ENDOSCOPICA PERCUTANEA Nº 20 FR,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700550070,C,,,0,b'\x00'
20272,,TORNILLO CORTICAL 1.5 mm X 5.0 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900300237,C,,,0,b'\x00'
20274,,TORNILLO DE TITANIO 2.7 mm X 7 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900300102,C,,,0,b'\x00'
20282,,"AGUJA DE ASPIRACION DE MEDULA OSEA Nº 15 G X 4""",,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701070075,C,,,0,b'\x00'
20284,,BOLSA DE COLOSTOMIA NEONATAL,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700910023,C,,,0,b'\x00'
20301,,AGUA BIDESTILADA,1 L,,M,_,SOLUCI,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,350500030004,C,2019-04-27,,0,b'\x00'
20303,,"AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 11 G X 4""",,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701540012,C,,,0,b'\x00'
20306,,AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 13 G X 4 in,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701540016,C,,,0,b'\x00'
20321,,CANULA PARA TRAQUEOSTOMIA Nº 4 X 44 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700930115,C,,,0,b'\x00'
20322,,CANULA PARA TRAQUEOSTOMIA N° 4.5 X 48 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700930116,C,,,0,b'\x00'
20334,,CATETER IMPLANTABLE CON PUERTO DE TITANIO 9 FR X 76 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701690006,C,,,0,b'\x00'
20361,,LLAVE DE TRIPLE VIA CON EXTENSION X 50 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,1.95,2.19375,2.44,,0,0,0,1,N,2020-12-28 00:00:00,S/REGISTRO,0.0,0.0,0.0,X,,,,,1,495700380011,C,2020-09-01,,0,b'\x00'
20382,,SUCCINILCOLINA (CLORURO DE SUXAMETONIO),,500 mg,M,P,INYECT,_,,,,,,_,_,_,1,,15.63,17.58375,19.54,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,586300220002,C,2020-05-01,,0,b'\x00'
20391,,VACUNA RECOMBINANTE BIVALENTE CONTRA VIRUS DEL PAPILOMA HUMANO (VPH) TIPO 16 Y 18,0.5 mL,,M,_,INYECT,E,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,BE-00481,0.0,0.0,0.0,X,,,,,,584300260003,C,2019-04-27,,0,b'\x00'
20406,,CATETER ARTERIAL UMBILICAL DOBLE LUMEN 3.5 FR,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701190010,C,,,0,b'\x00'
20411,,CIRCUITO DE ANESTESIA NO ESTERIL PARA ADULTO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700740499,C,,,0,b'\x00'
20412,,CLAVO KIRSCHNER 2.5 mm X 150 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900290057,C,,,0,b'\x00'
20413,,CLIP DE ANEURISMA CURVO 8 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701160027,C,,,0,b'\x00'
20417,,FRASCO DE VIDRIO COLOR AMBAR CON TAPA Y SELLO DE SEGURIDAD X 60 mL,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,512000150349,C,,,0,b'\x00'
20430,,AGUJA PARA BIOPSIA DE PROSTATA DESCARTABLE 18 G X 25 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701540032,C,,,0,b'\x00'
20433,,HOJA DE SIERRA RECIPROCANTE,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700741599,C,,,0,b'\x00'
20439,,ANTIGENO BRUCELLA PRUEBA COMPLEMENTARIA,25 DET,,I,_,KIT,E,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,358600030533,C,2019-04-27,,0,b'\x00'
20443,,HIDROXIDO DE SODIO EN LENTEJAS Q.P.,1 Kg,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,353700030002,C,2019-04-27,,0,b'\x00'
20450,,SUTURA ACIDO POLIGLICOLICO 0 C/A 1/2 CIRCULO REDONDA 30 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701350399,C,,,0,b'\x00'
20452,,LINEA DE EXTENSION OPACA PARA BOMBA DE INFUSION,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700742156,C,,,0,b'\x00'
20454,,MASCARA DE OXIGENO DESCARTABLE PARA NEBULIZACION LACTANTE,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700400138,C,2018-05-10,,0,b'\x00'
20455,,TIRA REACTIVA PARA ORINA DE 11 PARAMETROS,100 DET,,I,_,KIT,E,,,,,,_,_,_,1,,35.79,40.264,44.7,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,351100020399,C,2019-08-16,,0,b'\x00'
20457,,FRASCO DE PLASTICO BOCA ANCHA CON TAPA Y CONTRATAPA DE 250 mL,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,512000150728,C,2018-05-10,,0,b'\x00'
20464,,MINITORNILLO DE TITANIO 2.0 X 5 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900300384,C,,,0,b'\x00'
20465,,MINIPLACA DE TITANIO ORBITAL IZQUIERDO 6 ORIFICIOS X 1.5 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900220519,C,,,0,b'\x00'
20479,,FLUOR GEL ACIDULADO,200 mL,1.23 %,I,_,UNIDAD,_,,,,,,_,_,_,1,,8.22,9.2475,10.28,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,492900060011,C,2019-11-14,,0,b'\x00'
20486,,"GUIA HIDROFILICA PUNTA RECTA 0.035"" X 2.6 m",,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700742076,C,,,0,b'\x00'
20489,,SUTURA ACIDO POLIGLICOLICO 1 C/A 1/2 CIRCULO REDONDA 25 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701350384,C,,,0,b'\x00'
20495,,RESERVORIO DE SUCCION TIPO PERA DE SILICONA DE 100 mL,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,512000280685,C,,,0,b'\x00'
20501,,SONDA DE ASPIRACION ENDOTRAQUEAL CIRCUITO CERRADO Nº 12,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700480058,C,2018-05-10,,0,b'\x00'
20505,,LINEA DE INFUSION CON CASETERA PARA BOMBA DE INFUSION,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700741972,C,,,0,b'\x00'
20522,,SET DE PROTESIS DE CADERA TOTAL SEGMENTADA CON IMPLEMENTOS,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,,C,,,0,b'\x00'
20544,,EQUIPO DE SUCCION DESCARTABLE A PRESION NEGATIVA Nº 16,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700742014,C,,,0,b'\x00'
20548,,PLACA ANGULADA DHS 135º X 5 AGUJEROS,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900220294,C,,,0,b'\x00'
20549,,SET DE FIJACION CERVICAL ANTERIOR PARA COLUMNA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900330020,C,,,0,b'\x00'
20552,,MICROESPONJA OFTALMICA DE CELULOSA X 10,,,I,_,UNIDAD,E,,,,,,_,_,_,1,,11.0,11.0,11.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701710020,C,2019-08-16,,0,b'\x00'
20555,,TORNILLO DE TITANIO 1.6 mm X 5 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900300249,C,,,0,b'\x00'
20557,,VALVULA CARDIACA MITRAL MECANICA Nº 29,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701950004,C,,,0,b'\x00'
20561,,CATETER URETRAL DOBLE PIGTAIL N° 4.7 F X 24 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700190458,C,,,0,b'\x00'
20563,,SUTURA NYLON AZUL MONOFILAMENTO 3/0 C/A 1/2 CIRCULO CORTANTE 20 mm X 75 cm,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701360326,C,2018-05-10,,0,b'\x00'
20564,,SUTURA SEDA NEGRA TRENZADA 3/0 C/A 1/2 CIRCULO CORTANTE 20 mm X 75 cm,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700580230,C,2018-05-10,,0,b'\x00'
20565,,SUTURA SEDA NEGRA TRENZADA 0 C/A 1/2 CIRCULO REDONDA 35 mm X 75 cm,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700580456,C,2018-05-10,,0,b'\x00'
20575,,OTRAS COMBINACIONES DE MULTIVITAMINAS,1 g,,M,_,POLVO,E,,,,,,_,_,_,1,,0.159,0.159,0.159,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,585700010030,C,2019-08-16,,0,b'\x00'
20587,,SUTURA ACIDO POLIGLICOLICO 1 C/A 1/2 CIRCULO CORTANTE 40 mm x 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701350426,C,,,0,b'\x00'
20620,,"AGUJA DE ASPIRACION DE MEDULA OSEA Nº 15 G X 1 1/2""",,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701070061,C,,,0,b'\x00'
20622,,BROMURO DE IPRATROPIO,200 DOSIS,20 µg/Dosis,M,P,AEROSO,_,,,,,,_,_,_,1,,14.99,16.86375,18.74,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,585000480001,C,2020-06-01,,0,b'\x00'
20624,,VACUNA ANTIGRIPAL PANDEMICA H1N1 CON ADYUVANTE X 5 mL,17 DOSIS,,M,_,INYECT,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,584300280005,C,2019-04-27,,0,b'\x00'
20635,,CARBONATO DE CALCIO,,1.25 g (Equiv. a 500 mg de Calcio),M,P,TABLET,_,,,,,,_,_,_,1,,0.039998,0.044997,0.05,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,585200200001,C,2020-08-01,,0,b'\x00'
20637,,DREN TIPO BLAKE Nº 19,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701280060,C,,,0,b'\x00'
20659,,TORNILLO CORTICAL 4.5 mm X 12 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900300095,C,,,0,b'\x00'
20660,,TORNILLO ESPONJOSO 4.0 mm X 12 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900370025,C,,,0,b'\x00'
20684,,CANULA PARA TRAQUEOSTOMIA Nº 3.5 X 40 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700930065,C,,,0,b'\x00'
20692,,ARANDELA PARA TORNILLO ESPONJOSO 6.5 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900010413,C,,,0,b'\x00'
20694,,ASA DE CORTE RECTA PARA RESECTOSCOPIO 24 CHARR,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,493700142379,C,,,0,b'\x00'
20696,,CANULA PARA TRAQUEOSTOMIA N° 5.5 X 55 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700930177,C,,,0,b'\x00'
20702,,FILTRO BIDIRECCIONAL DE MEMBRANA ANTIVIRAL Y ANTIBACTERIANA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,,C,,,0,b'\x00'
20706,,TUBO DE ASPIRACION TRANSPARENTE 5/16 X 7/16 X 1 m,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700620056,C,,,0,b'\x00'
20707,,TUBO DE ASPIRACION TRANSPARENTE 5/16 X 7/16 X 2.5 m,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700620050,C,,,0,b'\x00'
20709,,TORNILLO DESLIZANTE ROSCA TIPO DHS 50 mm X 22.0 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900300190,C,,,0,b'\x00'
20710,,TORNILLO DE TITANIO 1.2 mm X 4 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900300252,C,,,0,b'\x00'
20715,,SET DE TUBULADURA PARA CARDIOPLEJIA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,493700141815,C,,,0,b'\x00'
20717,,SET DE MONITOREO HEMODINAMICO CON DOMO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701440044,C,,,0,b'\x00'
20721,,PLACA ANGULADA 95º 8 AGUJEROS X 70 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900220175,C,,,0,b'\x00'
20723,,PLACA METALICA 05 AGUJEROS 15 cm X 2 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900220136,C,,,0,b'\x00'
20751,,MALLA DE TITANIO 150 mm X 150 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701380063,C,,,0,b'\x00'
20773,,SUTURA DE POLIPROPILENO 4/0 2C/A 1/2 CIRCULO REDONDA 25 mm x 75 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701120185,C,,,0,b'\x00'
20774,,SUTURA DE POLIPROPILENO 5/0 C/2A 1/2 CIRCULO REDONDA 15 mm X 75 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,,C,,,0,b'\x00'
20775,,SUTURA DE POLIPROPILENO 6/0 2C/A 3/8 CIRCULO REDONDA 13 mm x 75 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701120149,C,,,0,b'\x00'
20782,,TORNILLO ESPONJOSO 4.0 mm X 25 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900370021,C,,,0,b'\x00'
20789,,MAGALDRATO + SIMETICONA,200 mL,480 mg + 25 mg/5 mL,M,_,SUSPEN,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,585701650037,C,2019-04-27,,0,b'\x00'
20792,,TUBO CORRUGADO DESCARTABLE ADULTO PARA VENTILADOR MECANICO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700620023,C,,,0,b'\x00'
20808,,BARRA DE ALUMINIO 30 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,496900010423,C,,,0,b'\x00'
20814,,BOLSA DE ASPIRACION DE SECRESIONES CON VALVULA Y FILTRO X 1.5 L,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701430021,C,,,0,b'\x00'
20815,,BOLSA DE ASPIRACION DE SECRESIONES X 2 L,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701430032,C,,,0,b'\x00'
20823,,CANULA PARA TRAQUEOSTOMIA Nº 5.5 CON CAMISA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700930133,C,,,0,b'\x00'
20842,,GASA FRACCIONADA ESTERIL 10 cm X 10 cm DE 8 PLIEGUES X 5 UNI,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,495700270214,C,2019-04-27,,0,b'\x00'
20874,,SUTURA ACIDO POLIGLICOLICO 4/0 C/A 1/2 CIRCULO REDONDA 20 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701350387,C,,,0,b'\x00'
20878,,SUTURA ACIDO POLIGLICOLICO 6/0 C/2A 1/4 CIRCULO ESPATULADA 8 mm X 45 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495701350569,C,2019-04-27,,0,b'\x00'
20883,,VIOLETA DE GENCIANA (CLORURO DE METILROSANILINA),30 mL,1 g/100 mL,M,_,SOLUCI,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583300940011,C,,,0,b'\x00'
20888,,SUTURA SEDA NEGRA TRENZADA 3/0 C/A 1/2 CIRCULO CORTANTE 25 mm X 75 cm,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700580416,C,2018-05-10,,0,b'\x00'
20890,,SUTURA SEDA NEGRA TRENZADA 4/0 C/A 1/2 CIRCULO REDONDA 15 mm X 70 cm,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700580455,C,2018-05-10,,0,b'\x00'
20892,,SUTURA SEDA NEGRA TRENZADA 0 S/A MULTIEMPAQUE 8 mm X 50 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700580448,C,,,0,b'\x00'
20956,,HOJA PARA EQUIPO SHAVER Nº 4.2 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700742004,C,,,0,b'\x00'
20963,,INJERTO VASCULAR RECTO DE POLITETRAFLUOROETILENO (PTFE) 8 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700741944,C,,,0,b'\x00'
20964,,INJERTO VASCULAR RECTO DE POLITETRAFLUOROETILENO (PTFE) 6 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,495700741989,C,,,0,b'\x00'
20966,,IOBITRIDOL,100 mL,300 mg I/100 mL,M,_,INYECT,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583500050002,C,,,0,b'\x00'
20971,,SUTURA LINO QUIRURGICO 2 S/A 8 mm X 70 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,,C,,,0,b'\x00'
